occurrencedate,offence,occurrencedayofweek,occurrencehour,MCI,Neighbourhood,Lat,Long,  
2017-01-03T05:00:00.000Z,Theft Over,Tuesday   ,12,Theft Over,Annex (95),43.6729317,-79.3894577,
2017-01-03T05:00:00.000Z,Theft Over,Tuesday   ,0,Theft Over,West Humber-Clairville (1),43.7170219,-79.5724869,
2017-01-03T05:00:00.000Z,Theft Over,Tuesday   ,0,Theft Over,Kingsview Village-The Westway (6),43.6970215,-79.54142,
2017-01-03T05:00:00.000Z,Theft From Mail / Bag / Key,Tuesday   ,18,Theft Over,South Riverdale (70),43.6658173,-79.3468246,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,0,Break and Enter,Regent Park (72),43.6616592,-79.3560867,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,1,Break and Enter,North Riverdale (68),43.6699409,-79.3437119,
2017-01-03T05:00:00.000Z,Robbery - Purse Snatch,Tuesday   ,11,Robbery,Tam O'Shanter-Sullivan (118),43.7795639,-79.30439,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,20,Assault,Wychwood (94),43.6736374,-79.423439,
2017-01-03T05:00:00.000Z,Assault Bodily Harm,Tuesday   ,23,Assault,Ionview (125),43.7328644,-79.2789001,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,15,Assault,Oakridge (121),43.6943665,-79.2736511,
2017-01-03T05:00:00.000Z,Theft Over,Tuesday   ,14,Theft Over,Woburn (137),43.7581863,-79.233078,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,12,Assault,North St.James Town (74),43.6672974,-79.3737793,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,0,Break and Enter,Lambton Baby Point (114),43.6551819,-79.4944077,
2017-01-03T05:00:00.000Z,Assault Bodily Harm,Tuesday   ,13,Assault,Bayview Village (52),43.7693825,-79.3886642,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,11,Assault,Pelmo Park-Humberlea (23),43.7157021,-79.5318985,
2017-01-03T05:00:00.000Z,Assault - Resist/ Prevent Seiz,Tuesday   ,14,Assault,St.Andrew-Windfields (40),43.7534943,-79.3574905,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,15,Assault,Wexford/Maryvale (119),43.7584953,-79.3000336,
2017-01-03T05:00:00.000Z,Robbery - Business,Tuesday   ,18,Robbery,Corso Italia-Davenport (92),43.6771355,-79.4427643,
2017-01-03T05:00:00.000Z,Robbery - Business,Tuesday   ,18,Robbery,Corso Italia-Davenport (92),43.6771355,-79.4427643,
2017-01-03T05:00:00.000Z,Assault Bodily Harm,Tuesday   ,1,Assault,Oakridge (121),43.6943665,-79.2736511,
2017-01-03T05:00:00.000Z,Robbery - Swarming,Tuesday   ,1,Robbery,Oakridge (121),43.6943665,-79.2736511,
2017-01-03T05:00:00.000Z,Robbery - Swarming,Tuesday   ,1,Robbery,Oakridge (121),43.6943665,-79.2736511,
2017-01-03T05:00:00.000Z,Robbery - Other,Tuesday   ,1,Robbery,Oakridge (121),43.6980782,-79.2742844,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,0,Assault,Cliffcrest (123),43.7210274,-79.2371368,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,2,Assault,Church-Yonge Corridor (75),43.6644058,-79.3816376,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,2,Assault,Church-Yonge Corridor (75),43.6644058,-79.3816376,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,4,Assault,Moss Park (73),43.660656,-79.3748474,
2017-01-03T05:00:00.000Z,Assault With Weapon,Tuesday   ,13,Assault,Pelmo Park-Humberlea (23),43.7174759,-79.5320816,
2017-01-03T05:00:00.000Z,Use Firearm / Immit Commit Off,Tuesday   ,13,Assault,Pelmo Park-Humberlea (23),43.7174759,-79.5320816,
2017-01-03T05:00:00.000Z,Pointing A Firearm,Tuesday   ,13,Assault,Pelmo Park-Humberlea (23),43.7174759,-79.5320816,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,14,Break and Enter,Woburn (137),43.7560234,-79.2290573,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,14,Assault,Scarborough Village (139),43.7424889,-79.2221069,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,4,Break and Enter,York University Heights (27),43.7545166,-79.4887619,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,6,Break and Enter,Greenwood-Coxwell (65),43.6720848,-79.3229141,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,17,Assault,South Riverdale (70),43.6692543,-79.3356094,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,17,Assault,Newtonbrook East (50),43.7870712,-79.4173508,
2017-01-03T05:00:00.000Z,Assault With Weapon,Tuesday   ,15,Assault,West Humber-Clairville (1),43.7390404,-79.5961761,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,16,Assault,Scarborough Village (139),43.742836,-79.2205582,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,16,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),43.6580925,-79.4439926,
2017-01-03T05:00:00.000Z,Assault With Weapon,Tuesday   ,5,Assault,Woburn (137),43.7703896,-79.2201233,
2017-01-03T05:00:00.000Z,Aggravated Assault,Tuesday   ,5,Assault,Woburn (137),43.7703896,-79.2201233,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,7,Assault,Highland Creek (134),43.7920456,-79.195549,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,9,Assault,Kensington-Chinatown (78),43.6485405,-79.3974152,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,17,Assault,Moss Park (73),43.6565018,-79.366951,
2017-01-03T05:00:00.000Z,Assault - Resist/ Prevent Seiz,Tuesday   ,17,Assault,Yorkdale-Glen Park (31),43.7248802,-79.4482651,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,1,Break and Enter,Bedford Park-Nortown (39),43.7150993,-79.4225159,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,6,Assault,Downsview-Roding-CFB (26),43.7266426,-79.4820709,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,17,Assault,Agincourt North (129),43.8080292,-79.2665024,
2017-01-03T05:00:00.000Z,Assault With Weapon,Tuesday   ,20,Assault,Dovercourt-Wallace Emerson-Junction (93),43.6595154,-79.4452209,
2017-01-03T05:00:00.000Z,Assault With Weapon,Tuesday   ,14,Assault,West Humber-Clairville (1),43.7337761,-79.5935364,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,4,Break and Enter,Long Branch (19),43.5948563,-79.5228729,
2017-01-03T05:00:00.000Z,Robbery - Other,Tuesday   ,10,Robbery,Church-Yonge Corridor (75),43.6649399,-79.3845978,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,7,Break and Enter,Bay Street Corridor (76),43.6473351,-79.3797302,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,14,Assault,Rosedale-Moore Park (98),43.6719246,-79.3875046,
2017-01-03T05:00:00.000Z,Robbery With Weapon,Tuesday   ,1,Robbery,High Park-Swansea (87),43.6445351,-79.4533005,
2017-01-03T05:00:00.000Z,Assault,Tuesday   ,16,Assault,Beechborough-Greenbrook (112),43.6901665,-79.4750595,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,14,Break and Enter,Don Valley Village (47),43.7864914,-79.3521042,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,20,Break and Enter,West Hill (136),43.7684097,-79.1862259,
2017-01-03T05:00:00.000Z,Theft Over,Tuesday   ,16,Theft Over,The Beaches (63),43.6670265,-79.3029938,
2017-01-03T05:00:00.000Z,B&E,Tuesday   ,4,Break and Enter,Cabbagetown-South St.James Town (71),43.6631927,-79.3730621,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,23,Auto Theft,Thorncliffe Park (55),43.7074776,-79.3436279,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,23,Auto Theft,Thorncliffe Park (55),43.7074776,-79.3436279,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,22,Auto Theft,Corso Italia-Davenport (92),43.6729164,-79.4458923,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,12,Auto Theft,Thorncliffe Park (55),43.7074776,-79.3436279,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,23,Auto Theft,Black Creek (24),43.7660446,-79.511673,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,19,Auto Theft,York University Heights (27),43.7640915,-79.4882813,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,13,Auto Theft,Malvern (132),43.7955093,-79.2165375,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,9,Auto Theft,South Riverdale (70),43.6576271,-79.3424988,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,1,Auto Theft,Bedford Park-Nortown (39),43.7150993,-79.4225159,
2017-01-03T05:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,22,Auto Theft,Humbermede (22),43.7484856,-79.5501099,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,22,Assault,Brookhaven-Amesbury (30),43.6964302,-79.4901657,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,21,Assault,Hillcrest Village (48),43.7919655,-79.358078,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,14,Break and Enter,Mount Dennis (115),43.6905556,-79.4990921,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,0,Break and Enter,Flemingdon Park (44),43.7099991,-79.3343964,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,9,Assault,Willowdale West (37),43.7663345,-79.4153748,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,10,Break and Enter,Bedford Park-Nortown (39),43.7281647,-79.4242706,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,10,Assault,Don Valley Village (47),43.7751083,-79.3470383,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,14,Assault,York University Heights (27),43.7610664,-79.5,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,11,Break and Enter,Agincourt North (129),43.800808,-79.27005,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,12,Assault,Islington-City Centre West (14),43.6430397,-79.5308151,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,16,Assault,Danforth East York (59),43.691185,-79.3227539,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,18,Assault,Eglinton East (138),43.7366982,-79.248085,
2017-01-04T05:00:00.000Z,Robbery - Mugging,Wednesday ,23,Robbery,Church-Yonge Corridor (75),43.6566505,-79.376564,
2017-01-04T05:00:00.000Z,Assault With Weapon,Wednesday ,20,Assault,Taylor-Massey (61),43.6952782,-79.2923889,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,2,Break and Enter,Church-Yonge Corridor (75),43.6667061,-79.3813629,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,9,Break and Enter,Bridle Path-Sunnybrook-York Mills (41),43.731987,-79.3721085,
2017-01-04T05:00:00.000Z,Theft Over,Wednesday ,12,Theft Over,Malvern (132),43.8103981,-79.2384949,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,12,Break and Enter,L'Amoreaux (117),43.7969322,-79.2955246,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,2,Break and Enter,Moss Park (73),43.6561661,-79.3701248,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,20,Break and Enter,Bathurst Manor (34),43.7510872,-79.4595108,
2017-01-04T05:00:00.000Z,Assault Bodily Harm,Wednesday ,19,Assault,Oakridge (121),43.7032204,-79.2795181,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,19,Assault,Rouge (131),43.8162689,-79.2276001,
2017-01-04T05:00:00.000Z,Robbery - Business,Wednesday ,22,Robbery,Steeles (116),43.8085327,-79.3383102,
2017-01-04T05:00:00.000Z,Assault Bodily Harm,Wednesday ,19,Assault,New Toronto (18),43.6013603,-79.5149918,
2017-01-04T05:00:00.000Z,Robbery - Business,Wednesday ,12,Robbery,Eglinton East (138),43.7415695,-79.2610626,
2017-01-04T05:00:00.000Z,Robbery - Business,Wednesday ,12,Robbery,Eglinton East (138),43.7415695,-79.2610626,
2017-01-04T05:00:00.000Z,B&E W'Intent,Wednesday ,2,Break and Enter,Agincourt North (129),43.8071899,-79.2703934,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,14,Assault,Mount Pleasant West (104),43.7033997,-79.3976822,
2017-01-04T05:00:00.000Z,Assault With Weapon,Wednesday ,13,Assault,Islington-City Centre West (14),43.6503944,-79.5272751,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,7,Assault,Bay Street Corridor (76),43.6473351,-79.3797302,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,1,Assault,Dufferin Grove (83),43.6556053,-79.4430313,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,2,Break and Enter,Church-Yonge Corridor (75),43.6639061,-79.3841553,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,10,Assault,Kingsway South (15),43.6481056,-79.5080032,
2017-01-04T05:00:00.000Z,Robbery - Mugging,Wednesday ,18,Robbery,Mount Olive-Silverstone-Jamestown (2),43.7340126,-79.5903702,
2017-01-04T05:00:00.000Z,Robbery - Mugging,Wednesday ,18,Robbery,Mount Olive-Silverstone-Jamestown (2),43.7340126,-79.5903702,
2017-01-04T05:00:00.000Z,Robbery - Mugging,Wednesday ,18,Robbery,Mount Olive-Silverstone-Jamestown (2),43.7340126,-79.5903702,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,18,Break and Enter,Hillcrest Village (48),43.8107224,-79.3627853,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,18,Break and Enter,Englemount-Lawrence (32),43.7159042,-79.4377823,
2017-01-04T05:00:00.000Z,Theft Over,Wednesday ,18,Theft Over,Englemount-Lawrence (32),43.7159042,-79.4377823,
2017-01-04T05:00:00.000Z,Theft From Mail / Bag / Key,Wednesday ,8,Theft Over,Moss Park (73),43.6612282,-79.3722382,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,0,Assault,Waterfront Communities-The Island (77),43.6434212,-79.3912811,
2017-01-04T05:00:00.000Z,Robbery - Business,Wednesday ,19,Robbery,South Riverdale (70),43.6588783,-79.3498535,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,18,Assault,Moss Park (73),43.6545258,-79.3694611,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,20,Assault,Cliffcrest (123),43.7251396,-79.2324295,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,0,Assault,Regent Park (72),43.6568336,-79.3589249,
2017-01-04T05:00:00.000Z,Assault With Weapon,Wednesday ,0,Assault,Dorset Park (126),43.7689018,-79.285553,
2017-01-04T05:00:00.000Z,Robbery - Business,Wednesday ,4,Robbery,Milliken (130),43.8184509,-79.3047562,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,11,Assault,Kensington-Chinatown (78),43.6545067,-79.3903809,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,8,Assault,York University Heights (27),43.774353,-79.4998016,
2017-01-04T05:00:00.000Z,B&E,Wednesday ,12,Break and Enter,Mount Pleasant West (104),43.7025146,-79.3975067,
2017-01-04T05:00:00.000Z,Assault With Weapon,Wednesday ,21,Assault,Islington-City Centre West (14),43.621933,-79.522377,
2017-01-04T05:00:00.000Z,Assault With Weapon,Wednesday ,23,Assault,Oakwood Village (107),43.6931534,-79.4420547,
2017-01-04T05:00:00.000Z,Robbery With Weapon,Wednesday ,18,Robbery,West Humber-Clairville (1),43.7209167,-79.616806,
2017-01-04T05:00:00.000Z,Robbery With Weapon,Wednesday ,18,Robbery,West Humber-Clairville (1),43.7209167,-79.616806,
2017-01-04T05:00:00.000Z,Assault With Weapon,Wednesday ,23,Assault,Roncesvalles (86),43.6410294,-79.4345169,
2017-01-04T05:00:00.000Z,Assault,Wednesday ,23,Assault,Roncesvalles (86),43.6410294,-79.4345169,
2017-01-04T05:00:00.000Z,Robbery - Mugging,Wednesday ,17,Robbery,Downsview-Roding-CFB (26),43.7223663,-79.5089798,
2017-01-04T05:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,14,Auto Theft,West Humber-Clairville (1),43.7204056,-79.6125946,
2017-01-04T05:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,14,Auto Theft,West Humber-Clairville (1),43.7204056,-79.6125946,
2017-01-04T05:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,14,Auto Theft,York University Heights (27),43.7555351,-79.4742966,
2017-01-04T05:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,12,Auto Theft,East End-Danforth (62),43.6804314,-79.2983704,
2017-01-04T05:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,20,Auto Theft,Westminster-Branson (35),43.7795982,-79.4524231,
2017-01-04T05:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,13,Auto Theft,Glenfield-Jane Heights (25),43.7525101,-79.5164871,
2017-01-04T05:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,16,Auto Theft,West Humber-Clairville (1),43.7117691,-79.591011,
2017-01-05T05:00:00.000Z,Theft Over - Shoplifting,Thursday  ,20,Theft Over,Islington-City Centre West (14),43.6123085,-79.5626755,
2017-01-05T05:00:00.000Z,Assault With Weapon,Thursday  ,12,Assault,Bathurst Manor (34),43.7590981,-79.4503555,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,18,Break and Enter,Weston (113),43.6992836,-79.5198898,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,19,Break and Enter,St.Andrew-Windfields (40),43.7518501,-79.3779984,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,21,Break and Enter,Willowridge-Martingrove-Richview (7),43.6791306,-79.5662155,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,3,Assault,Waterfront Communities-The Island (77),43.6402054,-79.3944321,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,0,Break and Enter,Willowdale East (51),43.7723618,-79.3946915,
2017-01-05T05:00:00.000Z,Robbery - Business,Thursday  ,21,Robbery,West Hill (136),43.7619133,-79.183609,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,16,Break and Enter,Banbury-Don Mills (42),43.7361183,-79.3595047,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,23,Assault,Etobicoke West Mall (13),43.6502495,-79.5675049,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,23,Assault,Etobicoke West Mall (13),43.6502495,-79.5675049,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,13,Assault,Woburn (137),43.7592697,-79.2228394,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,4,Assault,Willowdale East (51),43.760334,-79.4093781,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,14,Assault,South Riverdale (70),43.6617622,-79.3430023,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,15,Assault,York University Heights (27),43.7726974,-79.4805069,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,16,Assault,Steeles (116),43.8131294,-79.3267899,
2017-01-05T05:00:00.000Z,Robbery - Business,Thursday  ,21,Robbery,Mount Pleasant West (104),43.7067337,-79.3983688,
2017-01-05T05:00:00.000Z,Theft Over,Thursday  ,14,Theft Over,Roncesvalles (86),43.6538849,-79.4518433,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,0,Assault,Little Portugal (84),43.6495094,-79.4395523,
2017-01-05T05:00:00.000Z,Robbery - Delivery Person,Thursday  ,14,Robbery,West Humber-Clairville (1),43.741806,-79.599678,
2017-01-05T05:00:00.000Z,Assault With Weapon,Thursday  ,16,Assault,South Riverdale (70),43.6617622,-79.3430023,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,16,Assault,South Riverdale (70),43.6617622,-79.3430023,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,20,Assault,Mount Olive-Silverstone-Jamestown (2),43.7509766,-79.5858307,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,6,Break and Enter,Woburn (137),43.7599754,-79.2361526,
2017-01-05T05:00:00.000Z,Robbery - Mugging,Thursday  ,21,Robbery,Tam O'Shanter-Sullivan (118),43.7821198,-79.2934647,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,21,Assault,Regent Park (72),43.6576042,-79.3620224,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,21,Assault,Regent Park (72),43.6576042,-79.3620224,
2017-01-05T05:00:00.000Z,Robbery - Purse Snatch,Thursday  ,20,Robbery,Woburn (137),43.7785606,-79.2222137,
2017-01-05T05:00:00.000Z,Theft Over,Thursday  ,0,Theft Over,Milliken (130),43.8263702,-79.2731552,
2017-01-05T05:00:00.000Z,B&E W'Intent,Thursday  ,18,Break and Enter,Stonegate-Queensway (16),43.6254959,-79.515564,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,15,Break and Enter,Annex (95),43.6663589,-79.4053574,
2017-01-05T05:00:00.000Z,Assault Bodily Harm,Thursday  ,23,Assault,Kingsway South (15),43.6481705,-79.5077591,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,14,Break and Enter,Milliken (130),43.8244476,-79.2930145,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,1,Assault,Waterfront Communities-The Island (77),43.6475716,-79.3884048,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,21,Assault,Kingsview Village-The Westway (6),43.695797,-79.5521545,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,0,Assault,Parkwoods-Donalda (45),43.7601166,-79.3219986,
2017-01-05T05:00:00.000Z,Assault Bodily Harm,Thursday  ,1,Assault,North Riverdale (68),43.6688042,-79.3530273,
2017-01-05T05:00:00.000Z,B&E W'Intent,Thursday  ,2,Break and Enter,Annex (95),43.6659164,-79.4074707,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,16,Assault,Church-Yonge Corridor (75),43.6613731,-79.38311,
2017-01-05T05:00:00.000Z,Theft From Mail / Bag / Key,Thursday  ,17,Theft Over,South Riverdale (70),43.6586685,-79.3378067,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,18,Assault,Malvern (132),43.812088,-79.2125473,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,21,Assault,Annex (95),43.6689644,-79.4047699,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,2,Break and Enter,West Humber-Clairville (1),43.7436638,-79.6074295,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,8,Assault,Clairlea-Birchmount (120),43.709919,-79.2964478,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,11,Assault,Church-Yonge Corridor (75),43.6478462,-79.3773727,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,18,Assault,Newtonbrook West (36),43.7782898,-79.4275436,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,16,Break and Enter,Leaside-Bennington (56),43.6812744,-79.3679276,
2017-01-05T05:00:00.000Z,Theft Over,Thursday  ,16,Theft Over,Roncesvalles (86),43.6437111,-79.4480438,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,16,Assault,Moss Park (73),43.6526985,-79.3662109,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,13,Break and Enter,Long Branch (19),43.5956726,-79.5283051,
2017-01-05T05:00:00.000Z,B&E,Thursday  ,2,Break and Enter,West Humber-Clairville (1),43.7199669,-79.5967941,
2017-01-05T05:00:00.000Z,Assault,Thursday  ,7,Assault,Roncesvalles (86),43.6399536,-79.4398651,
2017-01-05T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,19,Auto Theft,Parkwoods-Donalda (45),43.7619171,-79.3285675,
2017-01-05T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,16,Auto Theft,Dorset Park (126),43.7591324,-79.2895889,
2017-01-05T05:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,14,Auto Theft,West Humber-Clairville (1),43.7138481,-79.5811157,
